DATA 2010-05-27 23:51:15    0 15180000 0.00 0.03 0.00 396996.75  111  253  253  253 
DATA 2010-05-27 23:51:15    0 9360000 0.00 0.02 0.00 193996.75  151  156  156  156 
DATA 2010-05-28 00:00:15    0 11340000 0.00 0.03 0.00 396996.75  129  189  189  189 
DATA 2010-05-28 00:01:15    0 8880000 0.00 0.04 0.00 396996.75  134  148  148  148 
DATA 2010-05-28 00:50:16    0 11340000 0.00 0.03 0.00 396996.75   79  189  189  189 
DATA 2010-05-28 00:51:16    0 14400000 0.00 0.03 0.00 396996.75   61  240  240  240 
DATA 2010-05-28 00:51:16    0 13320000 0.00 0.01 0.00 106996.75   61  222  222  222 
DATA 2010-05-28 00:51:16    0 11160000 0.00 0.02 0.00 198996.75   76  186  186  186 
DATA 2010-05-28 00:51:16    0 14820000 0.00 0.01 0.00 186996.75   61  247  247  247 
DATA 2010-05-28 00:51:16    0 8880000 0.00 0.04 0.00 396996.75   84  148  148  148 
DATA 2010-05-28 00:51:16    0 14580000 0.00 0.03 0.00 396996.75   61  243  243  243 
DATA 2010-05-28 01:50:16    0 6720000 0.00 0.06 0.00 396996.75   61  112  112  112 
DATA 2010-05-28 01:51:16    0 10800000 0.00 0.04 0.00 396996.75   61  180  180  180 
DATA 2010-05-28 01:51:16    0 10980000 0.00 0.03 0.00 394996.75   61  183  183  183 
DATA 2010-05-28 01:51:16    0 9720000 0.00 0.01 0.00 106996.75   61  162  162  162 
DATA 2010-05-28 01:51:16    0 8460000 0.00 0.02 0.00 197996.75   61  141  141  141 
DATA 2010-05-28 01:52:16    0 11160000 0.00 0.02 0.00 186996.75   61  186  186  186 
DATA 2010-05-28 01:52:16    0 8700000 0.00 0.04 0.00 396996.75   61  145  145  145 
DATA 2010-05-28 02:51:17    0 7380000 0.00 0.05 0.00 396996.75   61  123  123  123 
DATA 2010-05-28 02:51:17    0 5160000 0.00 0.07 0.00 396996.75   61   86   86   86 
DATA 2010-05-28 02:51:17    0 7560000 0.00 0.02 0.00 186996.75   61  126  126  126 
DATA 2010-05-28 02:51:17    0 4860000 0.00 0.04 0.00 198996.75   61   81   81   81 
DATA 2010-05-28 02:51:17    0 3060000 0.00 0.11 0.00 396996.75   61   51   51   51 
DATA 2010-05-28 02:51:17    0 6120000 0.00 0.02 0.00 106996.75   61  102  102  102 
DATA 2010-05-28 02:52:17    0 7140000 0.00 0.05 0.00 396996.75   61  119  119  119 
DATA 2010-05-28 03:45:18    0 1920000 0.00 0.17 0.00 396996.75   61   32   32   32 
DATA 2010-05-28 03:46:18    0 4080000 0.00 0.09 0.00 396996.75   61   68   68   68 
DATA 2010-05-28 03:46:18    0 2820000 0.00 0.04 0.00 106996.75   61   47   47   47 
DATA 2010-05-28 03:46:18    0 1560000 0.00 0.11 0.00 199996.75   61   26   26   26 
DATA 2010-05-28 03:46:18    0 3900000 0.00 0.09 0.00 396996.75   61   65   65   65 
DATA 2010-05-28 03:46:18    0 4260000 0.00 0.04 0.00 186996.75   61   71   71   71 
DATA 2010-05-28 04:51:18    0 360000 0.00 0.34 0.00 186996.75   61    6    6    6 
DATA 2010-05-28 04:51:18    0 180000 0.00 0.69 0.00 396996.75   61    3    3    3 
DATA 2010-05-30 01:02:22    0 13140000 0.00 0.01 0.00 96996.75   61  219  219  219 
DATA 2010-05-30 02:05:23    0 9360000 0.00 0.01 0.00 96996.75   61  156  156  156 
DATA 2010-05-30 21:30:23    0 8880000 0.00 0.04 0.00 396996.75  273  148  148  148 
DATA 2010-05-30 21:50:23    0 15660000 0.00 0.01 0.00 186996.75  216  261  261  261 
DATA 2010-05-30 21:50:23    0 9420000 0.00 0.02 0.00 184996.75  260  157  157  157 
DATA 2010-05-30 21:51:24    0 11160000 0.00 0.02 0.00 198996.75  244  186  186  186 
DATA 2010-05-30 21:51:24    0 15960000 0.00 0.02 0.00 396996.75  203  266  266  266 
DATA 2010-05-30 21:51:24    0 13920000 0.00 0.01 0.00 106996.75  219  232  232  232 
DATA 2010-05-30 21:51:24    0 15180000 0.00 0.03 0.00 396996.75  219  253  253  253 
DATA 2010-05-30 21:51:24    0 5880000 0.00 0.04 0.00 257996.75  405   98   98   98 
DATA 2010-05-30 22:50:24    0 9420000 0.00 0.02 0.00 182996.75  200  157  157  157 
DATA 2010-05-30 22:51:24    0 11160000 0.00 0.02 0.00 194996.75  184  186  186  186 
DATA 2010-05-30 22:51:24    0 15180000 0.00 0.03 0.00 396996.75  159  253  253  253 
DATA 2010-05-30 22:51:24    0 5880000 0.00 0.04 0.00 251996.75  345   98   98   98 
DATA 2010-05-30 22:51:24    0 15960000 0.00 0.02 0.00 396996.75  143  266  266  266 
DATA 2010-05-30 22:51:24    0 15660000 0.00 0.01 0.00 186996.75  155  261  261  261 
DATA 2010-05-30 22:51:24    0 13920000 0.00 0.01 0.00 106996.75  159  232  232  232 
DATA 2010-05-30 22:52:24    0 8880000 0.00 0.04 0.00 396996.75  191  148  148  148 
DATA 2010-05-30 23:00:24    0 7620000 0.00 0.03 0.00 202996.75  285  127  127  127 
DATA 2010-05-30 23:50:24    0 8880000 0.00 0.04 0.00 396996.75  133  148  148  148 
DATA 2010-05-30 23:50:25    0 11160000 0.00 0.02 0.00 189996.75  125  186  186  186 
DATA 2010-05-30 23:51:25    0 7620000 0.00 0.03 0.00 196996.75  234  127  127  127 
DATA 2010-05-30 23:51:25    0 13920000 0.00 0.01 0.00 106996.75   99  232  232  232 
DATA 2010-05-30 23:51:25    0 15660000 0.00 0.01 0.00 186996.75   95  261  261  261 
