0.72 0.28 0.00 RN: Avg: 0.4780 Max: 0.4814 Min: 0.4590 Std: 0.0045
0.72 0.28 0.00 TD: Avg: 0.0000 Max: 0.0000 Min: 0.0000 Std: 0.0000
0.72 0.28 0.00 XT: Avg: 0.9598 Max: 0.9880 Min: 0.9549 Std: 0.0113
0.74 0.26 0.00 EL: Avg: 0.6847 Max: 0.7142 Min: 0.6766 Std: 0.0060
0.74 0.26 0.00 PR: Avg: 2.2128 Max: 2.2607 Min: 2.2035 Std: 0.0062
0.74 0.26 0.00 SM: Avg: 0.2486 Max: 0.2566 Min: 0.2483 Std: 0.0012
0.74 0.26 0.00 LM: Avg: 0.6707 Max: 0.7024 Min: 0.6693 Std: 0.0056
0.74 0.26 0.00 RN: Avg: 0.4778 Max: 0.4816 Min: 0.4593 Std: 0.0045
0.74 0.26 0.00 TD: Avg: 0.0000 Max: 0.0000 Min: 0.0000 Std: 0.0000
0.74 0.26 0.00 XT: Avg: 0.9606 Max: 0.9925 Min: 0.9594 Std: 0.0047
0.76 0.24 0.00 EL: Avg: 0.7119 Max: 0.7263 Min: 0.6791 Std: 0.0124
0.76 0.24 0.00 PR: Avg: 2.2030 Max: 2.2213 Min: 2.1686 Std: 0.0151
0.76 0.24 0.00 SM: Avg: 0.2513 Max: 0.2548 Min: 0.2434 Std: 0.0036
