2008-09-25 12:00:00 12.083333333333334 12.087517222222223 9.333333333333334 9.166666666666666 7.75
2008-09-26 12:00:00 12.083333333333334 12.116068888888888 9.416666666666666 10.166666666666666 8.833333333333334
2008-09-27 12:00:00 12.083333333333334 12.144599444444445 9.416666666666666 11.166666666666666 9.416666666666666
2008-09-28 12:00:00 12.166666666666666 12.173103333333334 9.416666666666666 12.166666666666666 9.416666666666666
2008-09-29 12:00:00 12.25 12.201575277777778 9.416666666666666 12.25 9.416666666666666
2008-09-30 12:00:00 12.25 12.230010277777778 9.5 11.75 9.5
2008-10-01 12:00:00 12.25 12.258402222222223 9.583333333333334 11.25 9.583333333333334
2008-10-02 12:00:00 12.25 12.286746388888888 9.583333333333334 10.583333333333334 9.25
2008-10-03 12:00:00 12.333333333333334 12.315036944444444 9.583333333333334 9.916666666666666 8.583333333333334
2008-10-04 12:00:00 12.333333333333334 12.34326861111111 9.666666666666666 9.166666666666666 7.833333333333333
2008-10-05 12:00:00 12.333333333333334 12.371435277777778 9.666666666666666 8.333333333333334 7.0
2008-10-06 12:00:00 12.333333333333334 12.399531944444444 9.666666666666666 7.416666666666667 6.083333333333333
2008-10-07 12:00:00 12.416666666666666 12.4275525 9.666666666666666 6.5 5.166666666666667
2008-10-08 12:00:00 12.5 12.45549138888889 9.666666666666666 5.583333333333333 4.166666666666667
2008-10-09 12:00:00 12.5 12.483342222222221 9.75 4.666666666666667 3.25
2008-10-10 12:00:00 12.5 12.511099722222223 9.75 3.6666666666666665 2.25
2008-10-11 12:00:00 12.5 12.5387575 9.833333333333334 2.6666666666666665 1.3333333333333333
2008-10-12 12:00:00 12.583333333333334 12.566309722222222 9.833333333333334 1.6666666666666667 0.3333333333333333
2008-10-13 12:00:00 12.583333333333334 12.593749722222222 9.833333333333334 0.6666666666666666 0.0
2008-10-14 12:00:00 12.583333333333334 12.62107138888889 9.916666666666666 0.0 0.0
2008-10-15 12:00:00 12.583333333333334 12.648268611111112 9.916666666666666 0.4166666666666667 0.0
2008-10-16 12:00:00 12.583333333333334 12.675334444444445 9.916666666666666 1.1666666666666667 0.0
2008-10-17 12:00:00 12.75 12.7022625 9.916666666666666 2.0833333333333335 0.6666666666666666
2008-10-18 12:00:00 12.75 12.729045833333334 9.916666666666666 3.0833333333333335 1.6666666666666667
2008-10-19 12:00:00 12.75 12.755678055555556 10.0 4.25 2.9166666666666665
2008-10-20 12:00:00 12.75 12.782151944444445 10.083333333333334 5.333333333333333 4.0
2008-10-21 12:00:00 12.75 12.808460277777778 10.083333333333334 6.416666666666667 5.083333333333333
